,Season,Season Name,Name,Age,Hometown,Profession,Finish,Premiering Date,Finale Date,text
231,14,Survivor: Fiji,Michelle Yi,23,"Cincinnati, OH",Student,10th,"February 8, 2007","May 13, 2007","Michelle Yi finishes 10th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Michelle Yi is 23 years old from Cincinnati, OH and works as Student. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
232,14,Survivor: Fiji,Edgardo Rivera,28,"Miami Beach, FL",Advertising Executive,9th,"February 8, 2007","May 13, 2007","Edgardo Rivera finishes 9th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Edgardo Rivera is 28 years old from Miami Beach, FL and works as Advertising Executive. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
233,14,Survivor: Fiji,Mookie Lee,25,"Chicago, IL",Business Consultant,8th,"February 8, 2007","May 13, 2007","Mookie Lee finishes 8th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Mookie Lee is 25 years old from Chicago, IL and works as Business Consultant. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
234,14,Survivor: Fiji,"Alejandro ""Alex"" Angarita",28,"Los Angeles, CA",Attorney,7th,"February 8, 2007","May 13, 2007","Alejandro ""Alex"" Angarita finishes 7th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Alejandro ""Alex"" Angarita is 28 years old from Los Angeles, CA and works as Attorney. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
235,14,Survivor: Fiji,Stacy Kimball,27,"Boulder, CO",Web Producer,6th,"February 8, 2007","May 13, 2007","Stacy Kimball finishes 6th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Stacy Kimball is 27 years old from Boulder, CO and works as Web Producer. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
236,14,Survivor: Fiji,"Kenward ""Boo"" Bernis",34,"Lafayette, LA",Construction Worker,5th,"February 8, 2007","May 13, 2007","Kenward ""Boo"" Bernis finishes 5th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Kenward ""Boo"" Bernis is 34 years old from Lafayette, LA and works as Construction Worker. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
237,14,Survivor: Fiji,Yau-Man Chan,54,"Martinez, CA",Internet Technology Director,4th,"February 8, 2007","May 13, 2007","Yau-Man Chan finishes 4th in  USA Survivor Season 14 titled Survivor: Fiji, 
    Yau-Man Chan is 54 years old from Martinez, CA and works as Internet Technology Director. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
238,14,Survivor: Fiji,Cassandra Franklin,42,"Los Angeles, CA",College Administrator,Co-runner up,"February 8, 2007","May 13, 2007","Cassandra Franklin finishes Co-runner up in  USA Survivor Season 14 titled Survivor: Fiji, 
    Cassandra Franklin is 42 years old from Los Angeles, CA and works as College Administrator. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
239,14,Survivor: Fiji,"Andria ""Dreamz"" Herd",25,"Wilmington, NC",Cheerleading Coach,Co-runner up,"February 8, 2007","May 13, 2007","Andria ""Dreamz"" Herd finishes Co-runner up in  USA Survivor Season 14 titled Survivor: Fiji, 
    Andria ""Dreamz"" Herd is 25 years old from Wilmington, NC and works as Cheerleading Coach. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
240,14,Survivor: Fiji,Earl Cole,35,"Santa Monica, CA",Advertising Executive,Winner,"February 8, 2007","May 13, 2007","Earl Cole is a Winner of  USA Survivor Season 14 titled Survivor: Fiji, 
    Earl Cole is 35 years old from Santa Monica, CA and works as Advertising Executive. 
    Season 14 titled Survivor: Fiji aired during February 8, 2007 and May 13, 2007
    "
241,15,Survivor: China,"Steve ""Chicken"" Morris",47,"Marion, VA",Chicken Farmer,16th,"September 20, 2007","December 16, 2007","Steve ""Chicken"" Morris finishes 16th in  USA Survivor Season 15 titled Survivor: China, 
    Steve ""Chicken"" Morris is 47 years old from Marion, VA and works as Chicken Farmer. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
242,15,Survivor: China,Ashley Massaro,28,"East Northport, NY",Professional Wrestler,15th,"September 20, 2007","December 16, 2007","Ashley Massaro finishes 15th in  USA Survivor Season 15 titled Survivor: China, 
    Ashley Massaro is 28 years old from East Northport, NY and works as Professional Wrestler. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
243,15,Survivor: China,Leslie Nease,38,"Tega Cay, SC",Christian Radio Host,14th,"September 20, 2007","December 16, 2007","Leslie Nease finishes 14th in  USA Survivor Season 15 titled Survivor: China, 
    Leslie Nease is 38 years old from Tega Cay, SC and works as Christian Radio Host. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
244,15,Survivor: China,Dave Cruser,37,"Simi Valley, CA",Former Model,13th,"September 20, 2007","December 16, 2007","Dave Cruser finishes 13th in  USA Survivor Season 15 titled Survivor: China, 
    Dave Cruser is 37 years old from Simi Valley, CA and works as Former Model. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
245,15,Survivor: China,Aaron Reisberger,32,"Venice, CA",Surfing Instructor,12th,"September 20, 2007","December 16, 2007","Aaron Reisberger finishes 12th in  USA Survivor Season 15 titled Survivor: China, 
    Aaron Reisberger is 32 years old from Venice, CA and works as Surfing Instructor. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
246,15,Survivor: China,Sherea Lloyd,26,"Atlanta, GA",Elementary Teacher,11th,"September 20, 2007","December 16, 2007","Sherea Lloyd finishes 11th in  USA Survivor Season 15 titled Survivor: China, 
    Sherea Lloyd is 26 years old from Atlanta, GA and works as Elementary Teacher. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
247,15,Survivor: China,Jaime Dugan,22,"Columbia, SC",Student,10th,"September 20, 2007","December 16, 2007","Jaime Dugan finishes 10th in  USA Survivor Season 15 titled Survivor: China, 
    Jaime Dugan is 22 years old from Columbia, SC and works as Student. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
248,15,Survivor: China,Jean-Robert Bellande,36,"Las Vegas, NV",Profession Poker Player,9th,"September 20, 2007","December 16, 2007","Jean-Robert Bellande finishes 9th in  USA Survivor Season 15 titled Survivor: China, 
    Jean-Robert Bellande is 36 years old from Las Vegas, NV and works as Profession Poker Player. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
249,15,Survivor: China,"Michael ""Frosti"" Zernow",20,"Chicago, IL",Student/Athlete,8th,"September 20, 2007","December 16, 2007","Michael ""Frosti"" Zernow finishes 8th in  USA Survivor Season 15 titled Survivor: China, 
    Michael ""Frosti"" Zernow is 20 years old from Chicago, IL and works as Student/Athlete. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
250,15,Survivor: China,James Clement,30,"Lafayette, LA",Gravedigger,7th,"September 20, 2007","December 16, 2007","James Clement finishes 7th in  USA Survivor Season 15 titled Survivor: China, 
    James Clement is 30 years old from Lafayette, LA and works as Gravedigger. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
251,15,Survivor: China,Erik Huffman,26,"Nashville, TN",Musician,6th,"September 20, 2007","December 16, 2007","Erik Huffman finishes 6th in  USA Survivor Season 15 titled Survivor: China, 
    Erik Huffman is 26 years old from Nashville, TN and works as Musician. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
252,15,Survivor: China,Peih-Gee Law,29,"Marina Del Rey, CA",Jeweler,5th,"September 20, 2007","December 16, 2007","Peih-Gee Law finishes 5th in  USA Survivor Season 15 titled Survivor: China, 
    Peih-Gee Law is 29 years old from Marina Del Rey, CA and works as Jeweler. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
253,15,Survivor: China,Denise Martin,40,"Douglas, MA",School Lunch Lady,4th,"September 20, 2007","December 16, 2007","Denise Martin finishes 4th in  USA Survivor Season 15 titled Survivor: China, 
    Denise Martin is 40 years old from Douglas, MA and works as School Lunch Lady. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
254,15,Survivor: China,Amanda Kimmel,23,"Kalispell, MT",Hiking Guide,2nd Runner-up,"September 20, 2007","December 16, 2007","Amanda Kimmel finishes 2nd Runner-up in  USA Survivor Season 15 titled Survivor: China, 
    Amanda Kimmel is 23 years old from Kalispell, MT and works as Hiking Guide. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
255,15,Survivor: China,Courtney Yates,26,"New York, NY",Waitress,Runner-up,"September 20, 2007","December 16, 2007","Courtney Yates finishes Runner-up in  USA Survivor Season 15 titled Survivor: China, 
    Courtney Yates is 26 years old from New York, NY and works as Waitress. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
256,15,Survivor: China,Todd Herzog,22,"Pleasant Grove, UT",Flight Attendant,Winner,"September 20, 2007","December 16, 2007","Todd Herzog is a Winner of  USA Survivor Season 15 titled Survivor: China, 
    Todd Herzog is 22 years old from Pleasant Grove, UT and works as Flight Attendant. 
    Season 15 titled Survivor: China aired during September 20, 2007 and December 16, 2007
    "
257,16,Survivor: Micronesia,"Jon ""Jonny Fairplay"" Dalton",33,"Danville, VA",Art Consultant,20th,"February 7, 2008","May 11, 2008","Jon ""Jonny Fairplay"" Dalton finishes 20th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Jon ""Jonny Fairplay"" Dalton is 33 years old from Danville, VA and works as Art Consultant. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
258,16,Survivor: Micronesia,Mary Sartain,29,"Emeryville, CA",Real Estate Manager,19th,"February 7, 2008","May 11, 2008","Mary Sartain finishes 19th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Mary Sartain is 29 years old from Emeryville, CA and works as Real Estate Manager. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
259,16,Survivor: Micronesia,Yau-Man Chan,55,"Martinez, CA",Internet Technology Director,18th,"February 7, 2008","May 11, 2008","Yau-Man Chan finishes 18th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Yau-Man Chan is 55 years old from Martinez, CA and works as Internet Technology Director. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
260,16,Survivor: Micronesia,"Michael ""Mikey B"" Bortone",34,"Los Angeles, CA",Aspiring Writer,17th,"February 7, 2008","May 11, 2008","Michael ""Mikey B"" Bortone finishes 17th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Michael ""Mikey B"" Bortone is 34 years old from Los Angeles, CA and works as Aspiring Writer. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
261,16,Survivor: Micronesia,Joel Anderson,32,"Avondale, AZ",Firefighter,16th,"February 7, 2008","May 11, 2008","Joel Anderson finishes 16th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Joel Anderson is 32 years old from Avondale, AZ and works as Firefighter. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
262,16,Survivor: Micronesia,Jonathan Penner,45,"Los Angeles, CA",Writer,15th,"February 7, 2008","May 11, 2008","Jonathan Penner finishes 15th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Jonathan Penner is 45 years old from Los Angeles, CA and works as Writer. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
263,16,Survivor: Micronesia,Chet Welch,48,"Ford City, PA",Pageant Coach,14th,"February 7, 2008","May 11, 2008","Chet Welch finishes 14th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Chet Welch is 48 years old from Ford City, PA and works as Pageant Coach. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
264,16,Survivor: Micronesia,"Kathleen ""Kathy"" Sleckman",45,"Glen Ellyn, IL",Golf Course Vendor,13th,"February 7, 2008","May 11, 2008","Kathleen ""Kathy"" Sleckman finishes 13th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Kathleen ""Kathy"" Sleckman is 45 years old from Glen Ellyn, IL and works as Golf Course Vendor. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
265,16,Survivor: Micronesia,Tracy Hughes-Wolf,43,"Fredericksburg, VA",Residential Builder,12th,"February 7, 2008","May 11, 2008","Tracy Hughes-Wolf finishes 12th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Tracy Hughes-Wolf is 43 years old from Fredericksburg, VA and works as Residential Builder. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
266,16,Survivor: Micronesia,Ami Cusack,34,"Golden, CO",Nanny,11th,"February 7, 2008","May 11, 2008","Ami Cusack finishes 11th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Ami Cusack is 34 years old from Golden, CO and works as Nanny. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
267,16,Survivor: Micronesia,Eliza Orlins,25,"New York, NY",Law School Student,10th,"February 7, 2008","May 11, 2008","Eliza Orlins finishes 10th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Eliza Orlins is 25 years old from New York, NY and works as Law School Student. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
268,16,Survivor: Micronesia,Ozzy Lusth,26,"Venice, CA",Photographer,9th,"February 7, 2008","May 11, 2008","Ozzy Lusth finishes 9th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Ozzy Lusth is 26 years old from Venice, CA and works as Photographer. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
269,16,Survivor: Micronesia,Jason Siska,22,"Fox River Grove, IL",Gymnastics Coach,8th,"February 7, 2008","May 11, 2008","Jason Siska finishes 8th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Jason Siska is 22 years old from Fox River Grove, IL and works as Gymnastics Coach. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
270,16,Survivor: Micronesia,James Clement,30,"Lafayette, LA",Gravedigger,7th,"February 7, 2008","May 11, 2008","James Clement finishes 7th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    James Clement is 30 years old from Lafayette, LA and works as Gravedigger. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
271,16,Survivor: Micronesia,Alexis Jones,24,"Beverly Hills, CA",Motivational Speaker,6th,"February 7, 2008","May 11, 2008","Alexis Jones finishes 6th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Alexis Jones is 24 years old from Beverly Hills, CA and works as Motivational Speaker. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
272,16,Survivor: Micronesia,Erik Reichenbach,22,"Pinckney, MI",Ice Cream Scooper,5th,"February 7, 2008","May 11, 2008","Erik Reichenbach finishes 5th in  USA Survivor Season 16 titled Survivor: Micronesia, 
    Erik Reichenbach is 22 years old from Pinckney, MI and works as Ice Cream Scooper. 
    Season 16 titled Survivor: Micronesia aired during February 7, 2008 and May 11, 2008
    "
